President,start_date,end_date,approving,disapproving,unsure
Bush,01/24/1989,01/26/1989,51,6,43
Bush,02/24/1989,02/27/1989,60,11,27
Bush,02/28/1989,03/02/1989,62,13,24
Bush,03/09/1989,03/10/1989,62,15,22
Bush,03/10/1989,03/13/1989,56,16,27
Bush,04/07/1989,04/10/1989,54,18,27
Bush,04/10/1989,04/16/1989,57,15,26
Bush,05/04/1989,05/07/1989,56,22,22
Bush,05/05/1989,05/08/1989,58,18,23
Bush,05/05/1989,05/05/1989,55,23,20
Bush,05/12/1989,05/12/1989,61,22,16
Bush,05/15/1989,05/18/1989,62,17,19
Bush,06/01/1989,06/02/1989,62,18,19
Bush,06/08/1989,06/11/1989,69,14,16
Bush,06/09/1989,06/22/1989,63,16,20
Bush,07/06/1989,07/09/1989,66,18,15
Bush,08/08/1989,08/20/1989,60,20,19
Bush,08/10/1989,08/13/1989,69,18,12
Bush,08/15/1989,08/27/1989,64,18,17
Bush,09/07/1989,09/10/1989,69,16,13
Bush,09/22/1989,10/01/1989,66,18,14
Bush,10/05/1989,10/08/1989,67,20,12
Bush,10/05/1989,10/06/1989,66,17,15
Bush,10/13/1989,10/23/1989,59,22,17
Bush,11/09/1989,11/12/1989,69,17,13
Bush,11/10/1989,11/25/1989,63,22,14
Bush,12/07/1989,12/10/1989,71,20,8
Bush,12/08/1989,01/08/1990,66,15,17
Bush,01/04/1990,01/07/1990,79,10,9
Bush,02/08/1990,02/11/1990,73,16,10
Bush,02/09/1990,03/11/1990,72,15,11
Bush,02/15/1990,02/18/1990,73,15,11
Bush,03/08/1990,03/11/1990,68,18,13
Bush,03/16/1990,03/29/1990,73,18,8
Bush,04/05/1990,04/08/1990,67,16,16
Bush,04/06/1990,04/18/1990,71,15,13
Bush,05/04/1990,05/22/1990,65,20,13
Bush,05/04/1990,05/22/1990,67,19,13
Bush,06/14/1990,06/17/1990,69,16,14
Bush,07/05/1990,07/08/1990,63,24,12
Bush,07/07/1990,07/15/1990,59,24,15
Bush,07/12/1990,07/13/1990,64,26,9
Bush,07/19/1990,07/22/1990,60,25,14
Bush,07/20/1990,08/12/1990,61,26,12
Bush,08/09/1990,08/12/1990,74,15,10
Bush,08/09/1990,08/10/1990,75,15,9
Bush,08/10/1990,08/26/1990,68,20,11
Bush,08/16/1990,08/19/1990,74,16,8
Bush,08/23/1990,08/26/1990,75,16,7
Bush,08/23/1990,08/24/1990,73,16,10
Bush,08/30/1990,09/02/1990,74,17,8
Bush,09/10/1990,09/11/1990,76,15,7
Bush,09/11/1990,09/12/1990,54,34,11
Bush,09/14/1990,09/16/1990,73,16,9
Bush,09/21/1990,10/09/1990,66,22,11
Bush,09/27/1990,09/30/1990,67,19,12
Bush,10/03/1990,10/04/1990,65,25,9
Bush,10/11/1990,10/14/1990,56,33,10
Bush,10/18/1990,10/21/1990,52,36,10
Bush,10/18/1990,10/19/1990,56,32,10
Bush,10/25/1990,10/28/1990,54,35,10
Bush,11/08/1990,11/11/1990,57,33,8
Bush,11/09/1990,11/25/1990,51,36,12
Bush,11/15/1990,11/18/1990,54,32,13
Bush,11/15/1990,11/16/1990,58,32,8
Bush,11/29/1990,12/02/1990,60,29,10
Bush,12/06/1990,12/09/1990,57,33,9
Bush,12/06/1990,12/07/1990,62,27,9
Bush,12/07/1990,12/23/1990,62,27,10
Bush,12/13/1990,12/16/1990,62,30,6
Bush,01/03/1991,01/06/1991,58,30,10
Bush,01/10/1991,01/11/1991,64,26,9
Bush,01/11/1991,01/13/1991,64,24,10
Bush,01/17/1991,01/20/1991,82,11,5
Bush,01/17/1991,01/18/1991,82,12,4
Bush,01/19/1991,01/22/1991,79,14,5
Bush,01/23/1991,01/26/1991,82,12,4
Bush,01/24/1991,01/25/1991,86,9,4
Bush,01/26/1991,02/07/1991,74,18,7
Bush,02/07/1991,02/10/1991,78,17,3
Bush,02/14/1991,02/17/1991,80,13,6
Bush,02/14/1991,02/15/1991,79,15,5
Bush,02/16/1991,03/07/1991,79,14,6
Bush,02/21/1991,02/24/1991,80,13,6
Bush,02/28/1991,03/03/1991,89,7,3
Bush,03/07/1991,03/10/1991,87,8,4
Bush,03/14/1991,03/17/1991,86,9,4
Bush,03/21/1991,03/24/1991,83,10,5
Bush,03/28/1991,03/30/1991,81,11,6
Bush,04/04/1991,04/06/1991,82,12,5
Bush,04/11/1991,04/14/1991,77,12,10
Bush,04/23/1991,04/25/1991,73,13,13
Bush,04/25/1991,04/28/1991,76,15,8
Bush,05/02/1991,05/05/1991,74,19,6
Bush,05/16/1991,05/19/1991,76,15,7
Bush,05/23/1991,05/26/1991,76,15,7
Bush,05/30/1991,06/02/1991,73,17,9
Bush,06/06/1991,06/20/1991,69,19,10
Bush,06/13/1991,06/16/1991,72,19,8
Bush,06/26/1991,06/29/1991,71,21,6
Bush,07/07/1991,07/25/1991,67,23,9
Bush,07/11/1991,07/14/1991,71,20,7
Bush,07/18/1991,07/21/1991,69,21,9
Bush,07/25/1991,07/28/1991,70,20,8
Bush,08/01/1991,08/30/1991,69,21,9
Bush,08/08/1991,08/23/1991,67,22,10
Bush,08/08/1991,08/11/1991,70,21,7
Bush,08/23/1991,08/25/1991,73,18,7
Bush,08/29/1991,09/03/1991,68,22,9
Bush,09/01/1991,09/30/1991,62,27,9
Bush,09/10/1991,09/10/1991,65,25,9
Bush,09/26/1991,09/29/1991,66,24,9
Bush,10/10/1991,10/13/1991,65,27,6
Bush,10/17/1991,10/20/1991,65,26,7
Bush,10/24/1991,10/27/1991,62,29,8
Bush,11/21/1991,11/24/1991,51,39,9
Bush,01/03/1992,01/06/1992,46,46,7
Bush,01/16/1992,01/19/1992,45,47,6
Bush,01/28/1992,01/28/1992,43,51,4
Bush,01/31/1992,02/02/1992,46,48,5
Bush,02/06/1992,02/09/1992,43,47,8
Bush,02/14/1992,02/27/1992,38,50,10
Bush,02/19/1992,02/20/1992,38,47,13
Bush,02/20/1992,02/21/1992,41,51,7
Bush,02/28/1992,03/01/1992,41,52,5
Bush,03/11/1992,03/12/1992,41,46,11
Bush,03/12/1992,03/28/1992,40,48,10
Bush,03/20/1992,03/22/1992,40,49,9
Bush,03/26/1992,03/29/1992,41,51,7
Bush,04/09/1992,04/12/1992,39,53,6
Bush,04/20/1992,04/22/1992,42,47,10
Bush,04/23/1992,05/14/1992,40,48,10
Bush,05/07/1992,05/10/1992,40,52,6
Bush,05/18/1992,05/20/1992,41,51,7
Bush,06/04/1992,06/08/1992,36,56,6
Bush,06/12/1992,06/14/1992,36,54,8
Bush,06/26/1992,07/01/1992,38,54,6
Bush,07/23/1992,07/24/1992,31,59,8
Bush,07/24/1992,07/26/1992,31,59,9
Bush,07/31/1992,08/02/1992,29,59,10
Bush,08/06/1992,08/07/1992,34,59,6
Bush,08/10/1992,08/12/1992,35,58,6
Bush,08/13/1992,08/14/1992,36,57,5
Bush,08/21/1992,08/23/1992,39,54,6
Bush,08/21/1992,08/21/1992,37,55,6
Bush,08/31/1992,09/02/1992,39,53,6
Bush,09/10/1992,09/11/1992,35,58,6
Bush,09/11/1992,09/15/1992,39,54,6
Bush,09/17/1992,09/20/1992,36,53,9
Bush,09/24/1992,10/13/1992,29,59,10
Bush,10/01/1992,10/03/1992,33,57,8
Bush,10/12/1992,10/14/1992,34,56,9
Bush,10/22/1992,10/23/1992,37,58,4
Bush,11/20/1992,11/22/1992,42,46,11
Bush,11/20/1992,11/22/1992,42,46,11
Bush,12/04/1992,12/06/1992,48,47,3
Bush,12/18/1992,12/20/1992,49,40,10
Bush,01/08/1993,01/11/1993,56,37,7
Clinton,01/24/1993,01/26/1993,58,20,22
Clinton,01/29/1993,01/31/1993,53,30,16
Clinton,02/12/1993,02/14/1993,51,33,15
Clinton,02/26/1993,02/28/1993,58,28,12
Clinton,03/12/1993,03/14/1993,53,34,13
Clinton,03/29/1993,03/31/1993,51,36,11
Clinton,04/22/1993,04/24/1993,55,37,8
Clinton,05/10/1993,05/12/1993,45,44,10
Clinton,05/21/1993,05/23/1993,43,45,10
Clinton,06/05/1993,06/06/1993,36,49,14
Clinton,06/18/1993,06/21/1993,38,50,10
Clinton,06/29/1993,06/30/1993,45,47,6
Clinton,07/09/1993,07/11/1993,49,43,7
Clinton,07/19/1993,07/21/1993,41,48,9
Clinton,08/08/1993,08/10/1993,43,47,8
Clinton,08/23/1993,08/25/1993,44,46,8
Clinton,09/10/1993,09/12/1993,46,41,11
Clinton,09/13/1993,09/15/1993,46,42,10
Clinton,09/24/1993,09/26/1993,56,34,8
Clinton,10/08/1993,10/10/1993,50,41,8
Clinton,10/13/1993,10/18/1993,47,44,9
Clinton,10/28/1993,10/30/1993,47,44,7
Clinton,11/02/1993,11/04/1993,47,44,7
Clinton,11/15/1993,11/16/1993,49,42,7
Clinton,11/19/1993,11/21/1993,47,43,8
Clinton,12/04/1993,12/06/1993,52,38,9
Clinton,12/17/1993,12/19/1993,47,42,9
Clinton,01/06/1994,01/08/1994,54,38,7
Clinton,01/15/1994,01/17/1994,53,38,8
Clinton,01/28/1994,01/30/1994,57,34,7
Clinton,02/26/1994,02/28/1994,53,40,5
Clinton,03/07/1994,03/08/1994,50,41,8
Clinton,03/11/1994,03/13/1994,50,41,8
Clinton,03/25/1994,03/27/1994,52,40,6
Clinton,03/28/1994,03/30/1994,50,42,7
Clinton,04/16/1994,04/18/1994,50,40,8
Clinton,04/22/1994,04/24/1994,48,44,7
Clinton,05/20/1994,05/22/1994,50,42,6
Clinton,06/03/1994,06/06/1994,45,47,7
Clinton,06/11/1994,06/12/1994,49,43,7
Clinton,06/25/1994,06/28/1994,44,47,8
Clinton,07/01/1994,07/03/1994,43,48,8
Clinton,07/15/1994,07/17/1994,42,48,8
Clinton,08/08/1994,08/09/1994,43,48,8
Clinton,08/15/1994,08/16/1994,39,51,8
Clinton,09/06/1994,09/07/1994,39,53,6
Clinton,09/16/1994,09/18/1994,42,50,8
Clinton,09/23/1994,09/25/1994,43,51,4
Clinton,10/07/1994,10/09/1994,42,51,5
Clinton,10/18/1994,10/19/1994,41,52,7
Clinton,10/22/1994,10/25/1994,47,46,5
Clinton,11/02/1994,11/06/1994,45,46,7
Clinton,11/28/1994,11/29/1994,43,48,7
Clinton,12/02/1994,12/05/1994,42,50,7
Clinton,12/16/1994,12/18/1994,42,52,4
Clinton,12/28/1994,12/30/1994,40,51,8
Clinton,01/16/1995,01/18/1995,46,45,7
Clinton,02/03/1995,02/05/1995,48,44,6
Clinton,02/24/1995,02/26/1995,42,47,9
Clinton,03/17/1995,03/19/1995,44,45,9
Clinton,03/27/1995,03/29/1995,43,47,9
Clinton,04/05/1995,04/06/1995,46,44,8
Clinton,04/17/1995,04/19/1995,46,45,8
Clinton,04/21/1995,04/24/1995,50,39,9
Clinton,05/11/1995,05/14/1995,50,42,7
Clinton,06/05/1995,06/06/1995,46,42,10
Clinton,07/07/1995,07/09/1995,47,43,9
Clinton,07/20/1995,07/23/1995,46,43,9
Clinton,08/04/1995,08/07/1995,45,42,12
Clinton,08/28/1995,08/30/1995,45,43,11
Clinton,09/14/1995,09/17/1995,43,43,12
Clinton,09/22/1995,09/24/1995,47,43,8
Clinton,10/05/1995,10/07/1995,46,42,11
Clinton,10/19/1995,10/22/1995,49,39,11
Clinton,11/06/1995,11/08/1995,52,40,7
Clinton,11/17/1995,11/18/1995,53,37,9
Clinton,12/15/1995,12/18/1995,50,43,5
Clinton,01/05/1996,01/07/1996,42,49,8
Clinton,01/12/1996,01/15/1996,46,46,7
Clinton,01/26/1996,01/29/1996,52,42,6
Clinton,02/23/1996,02/25/1996,53,40,6
Clinton,03/08/1996,03/10/1996,54,37,8
Clinton,03/15/1996,03/17/1996,52,38,8
Clinton,04/09/1996,04/10/1996,53,40,6
Clinton,04/25/1996,04/28/1996,56,36,7
Clinton,05/09/1996,05/12/1996,54,38,6
Clinton,05/28/1996,05/29/1996,53,38,8
Clinton,06/18/1996,06/19/1996,57,36,5
Clinton,06/27/1996,06/30/1996,51,41,6
Clinton,07/18/1996,07/21/1996,56,35,8
Clinton,07/26/1996,07/28/1996,57,35,7
Clinton,08/05/1996,08/07/1996,57,36,6
Clinton,08/16/1996,08/18/1996,52,39,9
Clinton,08/23/1996,08/25/1996,52,39,8
Clinton,08/30/1996,09/01/1996,60,33,7
Clinton,10/01/1996,10/02/1996,58,34,8
Clinton,10/25/1996,10/27/1996,54,36,9
Clinton,11/21/1996,11/24/1996,57,34,7
Clinton,12/09/1996,12/11/1996,57,34,8
Clinton,01/03/1997,01/05/1997,57,34,7
Clinton,01/10/1997,01/13/1997,61,30,7
Clinton,01/31/1997,02/02/1997,59,30,9
Clinton,02/24/1997,02/26/1997,56,32,10
Clinton,03/24/1997,03/26/1997,59,35,6
Clinton,04/11/1997,04/13/1997,54,36,9
Clinton,04/18/1997,04/20/1997,54,37,9
Clinton,05/06/1997,05/07/1997,57,35,7
Clinton,05/30/1997,06/01/1997,56,35,8
Clinton,06/26/1997,06/29/1997,55,35,9
Clinton,07/25/1997,07/27/1997,58,34,7
Clinton,08/12/1997,08/13/1997,60,32,7
Clinton,08/22/1997,08/25/1997,60,33,6
Clinton,09/06/1997,09/07/1997,60,27,11
Clinton,09/25/1997,09/28/1997,57,32,9
Clinton,10/03/1997,10/05/1997,55,35,8
Clinton,10/27/1997,10/29/1997,58,32,9
Clinton,11/06/1997,11/09/1997,58,31,9
Clinton,11/21/1997,11/23/1997,60,30,9
Clinton,12/18/1997,12/21/1997,55,36,7
Clinton,01/06/1998,01/07/1998,59,31,9
Clinton,01/16/1998,01/18/1998,59,30,10
Clinton,01/24/1998,01/25/1998,60,35,5
Clinton,01/25/1998,01/26/1998,59,37,4
Clinton,01/28/1998,01/28/1998,66,27,5
Clinton,01/30/1998,02/01/1998,68,28,3
Clinton,02/13/1998,02/15/1998,66,29,3
Clinton,02/20/1998,02/22/1998,65,29,5
Clinton,03/06/1998,03/09/1998,63,31,6
Clinton,03/16/1998,03/16/1998,66,29,4
Clinton,03/20/1998,03/22/1998,65,28,5
Clinton,04/01/1998,04/01/1998,67,28,4
Clinton,04/17/1998,04/19/1998,63,30,5
Clinton,05/08/1998,05/10/1998,64,30,4
Clinton,06/05/1998,06/07/1998,60,33,5
Clinton,06/22/1998,06/23/1998,60,33,6
Clinton,07/07/1998,07/08/1998,61,33,5
Clinton,07/13/1998,07/14/1998,63,31,6
Clinton,07/29/1998,07/29/1998,64,31,3
Clinton,08/07/1998,08/08/1998,63,31,4
Clinton,08/10/1998,08/12/1998,64,29,5
Clinton,08/17/1998,08/17/1998,61,32,5
Clinton,08/18/1998,08/18/1998,65,29,5
Clinton,08/20/1998,08/20/1998,60,34,5
Clinton,08/21/1998,08/23/1998,61,34,3
Clinton,09/01/1998,09/01/1998,62,32,4
Clinton,09/10/1998,09/10/1998,59,36,3
Clinton,09/11/1998,09/12/1998,63,34,2
Clinton,09/14/1998,09/15/1998,63,34,2
Clinton,09/20/1998,09/20/1998,59,34,5
Clinton,09/21/1998,09/21/1998,65,31,3
Clinton,09/23/1998,09/24/1998,65,30,3
Clinton,10/06/1998,10/07/1998,63,33,3
Clinton,10/09/1998,10/12/1998,65,31,3
Clinton,10/23/1998,10/25/1998,65,31,2
Clinton,10/29/1998,11/01/1998,65,30,3
Clinton,11/13/1998,11/15/1998,65,31,3
Clinton,11/20/1998,11/22/1998,65,30,4
Clinton,12/04/1998,12/06/1998,65,29,4
Clinton,12/12/1998,12/13/1998,63,34,2
Clinton,01/06/1999,01/06/1999,63,34,3
Clinton,01/08/1999,01/10/1999,67,30,3
Clinton,01/15/1999,01/17/1999,69,29,2
Clinton,01/22/1999,01/24/1999,69,29,2
Clinton,01/27/1999,01/27/1999,67,31,2
Clinton,02/02/1999,02/07/1999,59,37,3
Clinton,02/04/1999,02/08/1999,65,33,2
Clinton,02/08/1999,02/09/1999,62,34,3
Clinton,02/09/1999,02/09/1999,69,27,2
Clinton,02/12/1999,02/13/1999,66,31,2
Clinton,02/19/1999,02/21/1999,66,29,4
Clinton,02/26/1999,02/28/1999,65,30,3
Clinton,03/05/1999,03/07/1999,67,28,3
Clinton,03/12/1999,03/14/1999,61,34,3
Clinton,03/19/1999,03/21/1999,64,33,3
Clinton,03/30/1999,03/31/1999,64,31,4
Clinton,04/06/1999,04/07/1999,58,35,6
Clinton,04/13/1999,04/14/1999,59,35,4
Clinton,04/26/1999,04/27/1999,59,35,4
Clinton,04/30/1999,05/02/1999,60,36,3
Clinton,05/07/1999,05/09/1999,60,35,5
Clinton,05/21/1999,05/23/1999,56,39,4
Clinton,06/04/1999,06/05/1999,59,35,4
Clinton,06/11/1999,06/13/1999,61,34,3
Clinton,06/25/1999,06/27/1999,57,40,1
Clinton,07/13/1999,07/14/1999,58,36,4
Clinton,07/16/1999,07/18/1999,57,38,3
Clinton,07/23/1999,07/25/1999,64,30,4
Clinton,08/03/1999,08/04/1999,60,35,4
Clinton,08/16/1999,08/18/1999,59,35,4
Clinton,08/24/1999,08/26/1999,59,35,5
Clinton,09/10/1999,09/14/1999,60,38,1
Clinton,09/23/1999,09/26/1999,59,37,2
Clinton,10/08/1999,10/10/1999,56,38,4
Clinton,10/21/1999,10/24/1999,59,35,4
Clinton,11/04/1999,11/07/1999,58,38,4
Clinton,11/18/1999,11/21/1999,59,36,5
Clinton,12/09/1999,12/12/1999,56,41,2
Clinton,12/20/1999,12/21/1999,57,35,6
Clinton,01/07/2000,01/10/2000,63,34,2
Clinton,01/13/2000,01/16/2000,59,36,4
Clinton,01/17/2000,01/19/2000,61,35,3
Clinton,01/25/2000,01/26/2000,64,31,3
Clinton,02/04/2000,02/05/2000,62,33,3
Clinton,02/14/2000,02/15/2000,61,34,4
Clinton,02/25/2000,02/27/2000,56,39,3
Clinton,03/10/2000,03/12/2000,63,34,3
Clinton,03/17/2000,03/19/2000,55,39,5
Clinton,03/30/2000,04/02/2000,62,33,3
Clinton,04/28/2000,04/30/2000,58,39,2
Clinton,05/04/2000,05/07/2000,57,36,6
Clinton,05/18/2000,05/21/2000,57,36,5
Clinton,06/06/2000,06/07/2000,59,36,3
Clinton,06/22/2000,06/25/2000,54,39,5
Clinton,07/06/2000,07/09/2000,59,35,5
Clinton,07/14/2000,07/16/2000,59,36,3
Clinton,07/25/2000,07/26/2000,56,39,4
Clinton,08/04/2000,08/05/2000,63,32,4
Clinton,08/11/2000,08/12/2000,57,38,3
Clinton,08/18/2000,08/19/2000,61,35,3
Clinton,08/29/2000,09/03/2000,62,35,2
Clinton,09/11/2000,09/13/2000,60,34,5
Clinton,10/06/2000,10/09/2000,58,36,4
Clinton,10/25/2000,10/26/2000,56,38,5
Clinton,11/13/2000,11/15/2000,63,32,4
Clinton,12/02/2000,12/04/2000,59,35,5
Clinton,12/15/2000,12/17/2000,71,26,1
Clinton,01/05/2001,01/07/2001,63,31,4
Clinton,01/10/2001,01/14/2001,66,29,5
Wbush,02/01/2001,02/04/2001,57,25,18
Wbush,02/09/2001,02/11/2001,57,24,17
Wbush,02/19/2001,02/21/2001,61,21,16
Wbush,03/05/2001,03/07/2001,62,21,15
Wbush,03/09/2001,03/11/2001,58,28,13
Wbush,03/26/2001,03/28/2001,52,29,18
Wbush,04/06/2001,04/08/2001,59,29,11
Wbush,04/20/2001,04/22/2001,62,29,9
Wbush,05/07/2001,05/09/2001,53,32,14
Wbush,05/10/2001,05/14/2001,56,31,12
Wbush,05/18/2001,05/20/2001,55,35,8
Wbush,06/08/2001,06/10/2001,55,35,9
Wbush,06/11/2001,06/17/2001,52,34,12
Wbush,06/22/2001,06/28/2001,50,42,7
Wbush,06/28/2001,07/01/2001,52,34,13
Wbush,07/10/2001,07/11/2001,57,34,8
Wbush,07/19/2001,07/22/2001,55,33,10
Wbush,08/03/2001,08/05/2001,55,34,10
Wbush,08/10/2001,08/12/2001,57,35,7
Wbush,08/16/2001,08/19/2001,57,33,8
Wbush,08/24/2001,08/26/2001,55,35,9
Wbush,09/07/2001,09/11/2001,51,39,9
Wbush,09/14/2001,09/15/2001,85,9,4
Wbush,09/21/2001,09/22/2001,89,6,4
Wbush,10/05/2001,10/07/2001,87,9,3
Wbush,10/11/2001,10/14/2001,89,8,2
Wbush,10/19/2001,10/21/2001,88,9,2
Wbush,11/02/2001,11/04/2001,87,8,3
Wbush,11/08/2001,11/11/2001,86,9,3
Wbush,11/09/2001,11/15/2001,84,11,3
Wbush,11/26/2001,11/27/2001,87,8,4
Wbush,12/06/2001,12/09/2001,85,10,3
Wbush,12/14/2001,12/16/2001,85,10,3
Wbush,01/11/2002,01/14/2002,82,12,4
Wbush,01/25/2002,01/27/2002,84,13,2
Wbush,02/04/2002,02/06/2002,81,14,4
Wbush,02/08/2002,02/10/2002,81,13,4
Wbush,03/01/2002,03/03/2002,80,14,4
Wbush,03/04/2002,03/07/2002,76,18,5
Wbush,03/08/2002,03/09/2002,79,14,5
Wbush,03/18/2002,03/20/2002,79,15,4
Wbush,03/22/2002,03/24/2002,78,17,3
Wbush,04/05/2002,04/07/2002,75,19,5
Wbush,04/08/2002,04/11/2002,74,19,5
Wbush,04/22/2002,04/24/2002,76,16,6
Wbush,04/29/2002,05/01/2002,77,19,3
Wbush,05/06/2002,05/09/2002,75,19,4
Wbush,05/20/2002,05/22/2002,76,17,6
Wbush,05/28/2002,05/29/2002,76,16,6
Wbush,06/03/2002,06/06/2002,70,23,6
Wbush,06/07/2002,06/08/2002,74,18,7
Wbush,06/17/2002,06/19/2002,74,19,6
Wbush,06/21/2002,06/23/2002,73,20,6
Wbush,07/05/2002,07/08/2002,75,18,6
Wbush,07/09/2002,07/11/2002,72,21,5
Wbush,07/22/2002,07/24/2002,68,24,7
Wbush,07/26/2002,07/28/2002,68,25,5
Wbush,07/29/2002,07/31/2002,70,23,5
Wbush,08/19/2002,08/21/2002,65,27,6
Wbush,09/02/2002,09/04/2002,66,28,4
Wbush,09/05/2002,09/08/2002,65,30,4
Wbush,09/13/2002,09/16/2002,70,25,4
Wbush,09/18/2002,09/18/2002,66,29,4
Wbush,09/23/2002,09/25/2002,67,26,6
Wbush,10/03/2002,10/06/2002,67,27,4
Wbush,10/14/2002,10/17/2002,62,30,6
Wbush,10/21/2002,10/22/2002,66,28,4
Wbush,10/31/2002,11/03/2002,63,29,7
Wbush,11/08/2002,11/10/2002,68,26,4
Wbush,11/11/2002,11/14/2002,66,25,7
Wbush,12/05/2002,12/08/2002,63,29,7
Wbush,12/16/2002,12/17/2002,63,32,3
Wbush,12/19/2002,12/22/2002,61,32,6
Wbush,01/03/2003,01/05/2003,63,31,4
Wbush,01/10/2003,01/12/2003,57,37,5
Wbush,01/13/2003,01/16/2003,61,33,5
Wbush,01/20/2003,01/22/2003,58,35,6
Wbush,01/23/2003,01/25/2003,59,35,4
Wbush,01/31/2003,02/02/2003,60,35,4
Wbush,02/03/2003,02/06/2003,59,34,6
Wbush,02/07/2003,02/09/2003,61,33,4
Wbush,02/17/2003,02/19/2003,57,37,5
Wbush,02/24/2003,02/26/2003,56,37,5
Wbush,03/03/2003,03/05/2003,57,37,5
Wbush,03/14/2003,03/15/2003,58,37,4
Wbush,03/22/2003,03/23/2003,70,25,3
Wbush,03/24/2003,03/25/2003,69,27,3
Wbush,03/29/2003,03/30/2003,70,25,3
Wbush,04/05/2003,04/06/2003,70,26,3
Wbush,04/07/2003,04/09/2003,68,26,4
Wbush,04/14/2003,04/16/2003,70,24,4
Wbush,04/22/2003,04/23/2003,70,26,3
Wbush,05/05/2003,05/07/2003,69,28,2
Wbush,05/19/2003,05/21/2003,65,30,3
Wbush,05/30/2003,06/01/2003,63,32,4
Wbush,06/09/2003,06/10/2003,61,34,3
Wbush,06/12/2003,06/15/2003,56,36,6
Wbush,06/27/2003,06/29/2003,61,35,3
Wbush,07/07/2003,07/09/2003,62,33,4
Wbush,07/18/2003,07/20/2003,59,37,3
Wbush,08/04/2003,08/06/2003,60,35,3
Wbush,08/25/2003,08/26/2003,59,37,3
Wbush,09/08/2003,09/10/2003,52,42,4
Wbush,09/19/2003,09/21/2003,49,47,3
Wbush,10/06/2003,10/08/2003,54,41,3
Wbush,10/10/2003,10/12/2003,55,40,3
Wbush,10/24/2003,10/27/2003,62,34,3
Wbush,10/24/2003,10/26/2003,53,42,4
Wbush,11/03/2003,11/05/2003,53,43,3
Wbush,11/14/2003,11/16/2003,50,46,3
Wbush,12/11/2003,12/14/2003,55,40,3
Wbush,12/15/2003,12/16/2003,62,34,2
Wbush,01/02/2004,01/05/2004,60,35,4
Wbush,01/09/2004,01/11/2004,58,37,3
Wbush,01/12/2004,01/15/2004,53,43,2
Wbush,01/29/2004,02/01/2004,51,46,2
Wbush,02/06/2004,02/08/2004,51,44,4
Wbush,02/09/2004,02/12/2004,51,45,2
Wbush,02/16/2004,02/17/2004,52,45,2
Wbush,03/05/2004,03/07/2004,50,46,2
Wbush,03/08/2004,03/11/2004,51,45,2
Wbush,03/26/2004,03/28/2004,54,43,2
Wbush,04/05/2004,04/08/2004,51,45,3
Wbush,04/16/2004,04/18/2004,51,44,3
Wbush,05/02/2004,05/04/2004,48,48,3
Wbush,05/07/2004,05/09/2004,46,50,2
Wbush,05/21/2004,05/23/2004,46,48,4
Wbush,06/03/2004,06/06/2004,48,49,2
Wbush,06/09/2004,06/29/2004,52,44,2
Wbush,06/21/2004,06/23/2004,47,48,3
Wbush,07/08/2004,07/11/2004,47,49,3
Wbush,07/19/2004,07/21/2004,48,47,3
Wbush,07/30/2004,07/31/2004,46,49,3
Wbush,08/09/2004,08/11/2004,51,45,3
Wbush,08/23/2004,08/25/2004,49,46,3
Wbush,09/03/2004,09/05/2004,51,46,2
Wbush,09/13/2004,09/15/2004,51,45,3
Wbush,09/24/2004,09/26/2004,53,44,1
Wbush,10/01/2004,10/03/2004,49,48,1
Wbush,10/09/2004,10/10/2004,47,48,3
Wbush,10/11/2004,10/14/2004,48,48,2
Wbush,10/14/2004,10/16/2004,51,46,2
Wbush,10/22/2004,10/24/2004,50,46,3
Wbush,10/29/2004,10/31/2004,47,47,4
Wbush,11/07/2004,11/10/2004,53,44,2
Wbush,12/05/2004,12/08/2004,52,44,3
Wbush,12/17/2004,12/19/2004,49,46,4
Wbush,01/03/2005,01/05/2005,51,44,3
Wbush,01/07/2005,01/09/2005,51,44,3
Wbush,02/04/2005,02/06/2005,57,39,3
Wbush,02/07/2005,02/10/2005,48,47,3
Wbush,02/21/2005,02/24/2005,51,45,3
Wbush,02/25/2005,02/27/2005,52,45,2
Wbush,03/07/2005,03/10/2005,52,43,4
Wbush,03/18/2005,03/20/2005,51,44,4
Wbush,04/01/2005,04/02/2005,47,48,3
Wbush,04/04/2005,04/07/2005,50,44,4
Wbush,04/18/2005,04/21/2005,47,48,3
Wbush,04/29/2005,05/01/2005,47,49,3
Wbush,05/02/2005,05/05/2005,50,45,4
Wbush,05/20/2005,05/22/2005,45,50,3
Wbush,05/23/2005,05/26/2005,47,47,4
Wbush,06/06/2005,06/26/2005,41,52,6
Wbush,06/06/2005,06/08/2005,47,48,4
