triggr,aptrig,airpower,icb2,cracno,cracid,systrgmo,systrgda,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,yrtrig,motrig,datrig,trigent,trigloc,southv,southpow,sizedu,strcdu,comlev,majres,yerres,monres,dayres,trgresra,crismg,cenvio,sevvio,usinv,usfavr,suinv,sufavr,gbinv,gbfavr,frinv,frfavr,itinv,itfavr,grinv,grfavr,jpinv,jpfavr,globorg,globact,globfavr,regorg,regact,rofavr,outcom,outfor,outevl,outesr,yrterm,moterm,daterm,trgterra,resterra,actloc,geog,cractloc,noactr,stainsys,period,syslev,pc,pcid,viol,iwc,powdis,powscore,gpinv,powinv,age,territ,regime,durreg,allycap,globmemb,nucler,powsta,issue,chissu,gravty,pethin,col,unemp,inflat,foodpr,labstr,short,econdt,regrep,socunr,massvl,gvinst,sourdt,ccode,year,majpow,logcap,milissue,polissue,econissue,gravty2,violence,violence2,democ,jointdem,crisno,actor,systrgyr,cap,polity2,majpowinv,instability,unrest,demgravity,polgravity,massviol,coldwar,unem2,powerdistr,econstatus,higravty,higravty2,othrfrce,logravty2,logravty3,cap2a,majpow2a,polity2a,milper,milex,energy,irst,upop,tpop,logengy,countryname,countrycode,iso2code,WBgdp,loggdp,logcap2a,logmilex,protrac,dem6,powscore2,time1,time2,time3,time4,airforce,airpossible,outcome,sanct,sanctongoing,econpress,sanctout,anysanct,sanctout2,capdem,cappol,powpol,out2
9,0,0,ICB2,888,475,12,88,CAME,ROON,/NIG,ERIA,III,,1993,12,88,471,2,471,1,2,1,1,6,1994,1,3,7,7,3,3,2,5,2,5,0,0,0,0,0,0,0,0,0,0,2,2,5,5,13,1,3,15,4,1,1994,11,88,333,326,20,20,1,2,186,5,1,1,0,3,1,3,3,1,2,6,3,3,2,1,3,1,3,1,6,3,1,2,2,2,2,2,2,2,2,1,1,2,3,475,1993,0,-4.927306,1,0,0,3,1,1,0,0,410,NIG,1993,0.007246,-7,0,2,1,0,-21,1,1,2,3,2,1,0,0,0,0,0.00653,0,-7,76,210000,96262.73,140,15929,105265,11.47484,Nigeria,NGA,NG,5.70E+10,24.77489,-5.031348,12.25486,0,0,3,1993,12.59823,3.07574,0.1318724,1964,1,0,0,0,0,0,0,,0,-0.04571,-21,0
7,0,0,ICB2,889,471,12,88,CAME,ROON,/NIG,ERIA,III,,1994,1,3,475,2,475,3,2,1,1,6,1994,1,6,3,7,3,3,2,5,2,5,0,0,0,0,0,0,0,0,0,0,2,2,7,5,13,1,3,15,4,1,1994,11,88,322,319,20,20,1,2,187,5,1,1,0,3,1,-3,-3,1,2,6,2,1,2,3,3,1,1,1,6,3,1,2,2,2,2,2,2,2,2,2,2,2,3,471,1993,0,-7.143477,1,0,0,3,1,1,0,0,410,CAO,1993,0.00079,-4,0,2,2,0,-12,2,1,2,-3,2,1,0,0,0,0,0.000773,0,-4,12,134000,4934.369,0,1961,12483,8.50398,Cameroon,CMR,CM,1.00E+10,23.06079,-7.165232,11.8056,0,0,-3,1993,12.59823,3.07574,0.1318724,1960,1,0,0,0,0,0,0,,0,-0.003092,12,0
2,0,0,ICB2,890,2,7,77,HAIT,A MI,L RE,GIME,,,1994,7,77,996,1,41,1,2,1,1,6,1994,9,19,51,1,1,1,9,8,1,5,0,0,0,0,0,0,0,0,0,0,6,13,2,1,1,5,1,8,2,2,1994,10,15,77,26,42,42,2,2,187,5,1,1,0,2,1,19,19,1,6,2,3,1,3,4,3,4,4,2,6,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1994,1,-1.896593,0,1,0,4,0,0,1,1,411,USA,1994,0.150079,10,1,2,2,4,40,2,1,2,19,2,1,0,0,0,0,0.144825,1,10,1710,2.93E+08,4455146,91244,66457,260602,15.30957,United States,USA,US,9.10E+12,29.83968,-1.932229,19.49641,0,1,19,1994,13.81661,3.560554,0.1968474,1907,1,0,0,1,0,0,1,0,0.144825,1.44825,190,0
5,0,0,ICB2,891,41,9,77,HAIT,I MI,L. R,EGIM,E,,1994,9,15,2,1,2,4,1,1,1,9,1994,9,18,4,1,1,1,8,3,3,3,0,0,0,0,0,0,0,0,0,0,6,13,4,1,1,4,2,9,1,2,1994,10,15,31,28,42,42,1,2,187,5,1,1,0,2,1,-19,-19,1,4,7,1,5,2,1,3,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1,2,4,41,1994,0,-7.6459,1,0,0,2,0,0,1,1,411,HAI,1994,0.000478,7,1,2,1,2,14,1,1,2,-19,2,0,0,0,0,1,0.000439,0,7,0,,649.1893,0,1300,7041,6.475724,Haiti,HTI,HT,,,-7.731011,,0,1,-19,1994,13.81661,3.560554,0.1968474,1958,1,0,0,0,0,0,0,0,0.000439,0.003073,-133,0
7,0,0,ICB2,892,690,10,7,IRAQ,DEP,LOY/,KUWA,IT,,1994,10,7,645,1,645,2,2,1,1,7,1994,10,7,1,6,1,1,7,1,3,3,0,0,0,0,0,0,0,0,0,0,6,6,2,2,6,1,1,6,2,1,1994,11,10,35,34,15,15,1,14,187,5,2,2,25,1,1,0,0,1,5,9,1,2,9,9,3,1,1,1,6,6,1,2,2,2,2,2,2,2,2,2,2,2,3,690,1994,0,-6.328337,1,0,0,6,0,0,0,0,412,KUW,1994,0.001785,-7,1,2,2,0,-42,2,1,2,0,2,1,1,0,0,0,0.00145,0,-7,15,3133000,76435.73,0,296,1620,11.24421,Kuwait,KWT,KW,4.70E+10,24.57875,-6.536192,14.9575,1,0,0,1994,13.81661,3.560554,0.1968474,1953,1,0,0,0,0,0,0,,0,-0.01015,0,0
7,0,0,ICB2,893,670,10,7,IRAQ,DEP,LOY.,/KUW,AIT,,1994,10,7,645,1,645,2,2,1,1,7,1994,10,99,1,6,1,1,7,1,3,3,0,0,0,0,0,0,0,0,0,0,6,6,2,2,6,1,1,6,2,1,1994,11,10,35,34,15,15,1,14,187,5,2,2,25,1,1,5,5,1,5,4,3,2,9,9,3,1,2,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,3,670,1994,0,-4.676559,1,0,0,2,0,0,0,0,412,SAU,1994,0.009311,-10,1,2,2,0,-20,2,1,2,5,2,0,0,0,0,1,0.008821,0,-10,164,1.46E+07,324389.3,2411,8287,17765,12.6897,Saudi Arabia,SAU,SA,2.30E+11,26.14977,-4.73062,16.49338,1,0,5,1994,13.81661,3.560554,0.1968474,1925,1,0,0,0,0,0,0,,0,-0.08821,-50,0
7,0,0,ICB2,894,2,10,7,IRAQ,DEP,LOY.,/KUW,AIT,,1994,10,7,645,1,645,2,2,1,1,7,1994,10,7,1,6,1,1,9,8,3,6,0,0,0,0,0,0,0,0,0,0,6,6,2,2,6,1,1,6,2,1,1994,11,10,35,35,41,15,4,14,187,5,2,2,25,1,1,14,14,1,7,2,3,1,3,4,3,4,4,9,9,4,9,2,2,2,2,2,2,2,2,2,2,2,3,2,1994,1,-1.896593,0,0,0,4,0,0,1,0,412,USA,1994,0.150079,10,1,2,2,4,40,2,1,2,14,2,1,0,0,0,0,0.144825,1,10,1710,2.93E+08,4455146,91244,66457,260602,15.30957,United States,USA,US,9.10E+12,29.83968,-1.932229,19.49641,1,1,14,1994,13.81661,3.560554,0.1968474,1907,1,0,0,1,0,0,1,,0.144825,1.44825,140,0
7,0,0,ICB2,895,645,10,7,IRAQ,DEP,LOY.,/KUW,AIT,,1994,10,7,2,1,2,4,2,1,1,7,1994,10,7,1,6,1,1,7,3,3,1,0,0,0,0,0,0,0,0,0,0,6,6,4,2,6,3,4,7,3,1,1994,11,10,35,35,15,15,1,14,187,5,2,2,25,1,1,-14,-14,1,5,4,2,2,9,9,3,1,2,1,6,4,2,1,2,1,1,2,1,1,2,2,2,2,3,645,1994,0,-5.014945,1,0,0,4,0,0,0,0,412,IRQ,1994,0.006638,-9,1,2,2,0,-36,2,1,2,-14,1,1,0,0,0,0,0.006228,0,-9,425,2748000,41036.24,0,14777,19650,10.62221,Iraq,IRQ,IQ,2.20E+10,23.81611,-5.0787,14.82638,1,0,-14,1994,13.81661,3.560554,0.1968474,1931,1,0,0,0,0,0,0,,0,-0.056052,126,0
9,0,0,ICB2,896,130,1,9,ECUA,DOR/,PERU,BDR.,V,,1995,1,9,135,1,135,1,9,1,1,8,1995,1,9,1,7,3,3,3,1,1,5,0,0,0,0,0,0,0,0,0,0,2,2,5,1,1,5,3,1,1,2,1995,3,1,52,52,43,43,1,2,187,5,1,2,7,3,1,-1,-1,1,2,9,9,9,9,9,3,1,1,1,6,3,1,2,2,2,2,2,2,2,2,2,2,2,3,130,1995,0,-6.416724,1,0,0,3,1,1,1,0,413,ECU,1995,0.001634,9,0,2,2,3,27,2,1,2,-1,2,1,0,0,0,0,0.001511,0,9,58,530000,15848.81,35,4681,11460,9.67085,Ecuador,ECU,EC,3.10E+10,24.15828,-6.494984,13.18063,1,1,-1,1995,15.11111,4.09381,0.2802768,1920,1,0,0,0,0,0,0,,0.001511,0.013599,-9,0
9,0,1,ICB2,897,135,1,9,ECUA,DOR/,PERU,BDR.,V,,1995,1,9,130,1,130,1,9,1,1,8,1995,1,9,1,7,3,3,3,1,1,5,0,0,0,0,0,0,0,0,0,0,2,2,5,1,1,5,3,1,1,2,1995,3,1,52,52,43,43,1,2,187,5,1,2,7,3,1,1,1,1,2,9,9,9,9,9,3,1,1,1,6,3,1,2,2,2,2,2,2,2,2,2,2,2,3,135,1995,0,-5.661873,1,0,0,3,1,1,0,0,413,PER,1995,0.003476,1,0,2,2,0,3,2,1,2,1,2,1,0,0,0,0,0.003235,0,1,115,874000,18603.38,512,11573,23532,9.831099,Peru,PER,PE,5.40E+10,24.70299,-5.733727,13.68084,1,0,1,1995,15.11111,4.09381,0.2802768,1929,1,1,0,0,0,2,0,2,0,0.003235,1,1
7,0,0,ICB2,898,840,2,2,SPRA,TLY,ISLA,NDS,,,1995,2,2,710,1,710,4,9,1,1,6,1995,2,77,13,4,1,1,1,5,1,5,0,0,0,0,0,0,0,0,0,0,2,2,6,1,1,5,4,6,3,2,1995,2,77,14,1,12,12,1,2,187,5,2,1,0,1,1,-7,-7,1,2,9,9,9,9,9,3,1,1,1,6,3,1,2,2,2,2,2,2,2,2,2,2,2,3,840,1995,0,-5.169572,1,0,0,3,0,0,1,0,414,PHI,1995,0.005687,8,0,2,2,3,24,2,1,2,-7,2,1,0,0,0,0,0.005646,0,8,104,1361000,81688.58,923,15501,70267,11.31067,Philippines,PHL,PH,6.90E+10,24.95918,-5.176808,14.12373,0,1,-7,1995,15.11111,4.09381,0.2802768,1947,1,0,0,0,0,0,0,0,0.005646,0.045168,-56,0
2,0,1,ICB2,899,710,5,22,TAIW,AN S,TRAI,T IV,,,1995,5,22,997,1,713,4,9,9,1,7,1995,7,21,60,6,1,1,7,3,1,5,0,0,0,0,0,0,0,0,0,0,2,2,5,1,1,5,3,4,4,2,1996,3,25,307,247,11,11,1,3,187,5,2,2,30,1,1,7,7,1,4,1,3,2,3,1,3,3,3,2,6,2,1,2,2,1,2,1,2,2,2,1,2,2,3,710,1995,1,-2.077013,0,1,0,2,0,0,0,0,415,CHN,1995,0.125304,-7,1,2,1,0,-14,2,1,2,7,2,0,0,0,0,1,0.13559,1,-7,2930,3.29E+07,1819947,95360,330560,1220224,14.41432,China,CHN,CN,9.40E+11,27.56549,-1.99812,17.30986,1,0,7,1995,15.11111,4.09381,0.2802768,1920,1,1,0,0,0,2,0,2,0,-0.94913,-49,1
7,0,0,ICB2,900,713,5,22,TAIW,AN S,TRAI,T IV,,,1995,7,21,710,1,710,3,9,9,1,2,1995,7,27,6,4,1,1,7,1,1,5,0,0,0,0,0,0,0,0,0,0,2,2,7,1,1,5,3,6,2,2,1996,3,25,247,241,11,11,1,3,187,5,2,2,30,1,1,-7,-7,1,4,5,1,1,1,3,4,1,1,1,6,3,1,2,2,2,2,2,2,2,3,2,2,1,3,713,1995,0,-4.54577,1,0,0,3,0,0,1,0,415,TAW,1995,0.010612,7,1,1,2,3,21,2,1,2,-7,2,1,0,0,0,0,0.010394,0,7,425,1.31E+07,14223.47,11605,12333,21304,9.562649,,,,,,-4.566526,16.3914,1,1,-7,1995,15.11111,4.09381,0.2802768,1920,1,0,0,0,0,0,0,0,0.010394,0.072758,-49,0
9,1,0,ICB2,901,531,12,15,RED,SEA,ISLA,NDS,,,1995,12,15,678,1,678,1,1,1,1,8,1995,12,15,1,7,3,2,3,1,1,5,0,0,0,0,0,0,0,0,0,0,4,8,2,1,1,1,4,4,3,2,1995,12,31,16,16,22,15,2,3,187,5,1,1,0,3,1,-4,-4,1,2,7,9,9,9,9,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,3,531,1995,0,-7.652196,1,0,0,1,1,0,0,0,416,ERI,1995,0.000475,-6,0,2,2,0,-6,2,1,2,-4,2,0,0,0,1,1,0.000474,0,-6,45,40000,595.1306,0,392,3171,6.388781,Eritrea,ERI,ER,8.30E+08,20.54024,-7.654303,10.59663,0,0,-4,1995,15.11111,4.09381,0.2802768,1994,1,0,0,0,0,0,0,,0,-0.002844,24,0
9,0,1,ICB2,902,678,12,15,RED,SEA,ISLA,NDS,,,1995,12,15,531,1,531,1,9,1,1,8,1995,12,15,1,7,3,2,3,1,1,5,0,0,0,0,0,0,0,0,0,0,4,8,2,1,1,1,1,6,2,2,1995,12,31,16,16,22,15,1,3,187,5,1,1,0,3,1,4,4,1,2,9,9,9,9,9,3,1,1,1,6,3,1,2,2,2,2,2,2,2,2,2,2,2,3,678,1995,,,1,0,0,3,1,0,,0,416,YEM,1995,,,0,2,2,,,2,1,2,4,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,0,,4,1995,15.11111,4.09381,0.2802768,1926,1,1,0,0,0,2,0,2,,,,1
5,0,0,ICB2,903,640,1,26,AEGE,AN,SEA,IV,,,1996,1,26,350,1,350,2,9,1,1,6,1996,1,26,1,4,1,1,3,1,2,5,0,0,0,0,0,0,0,0,0,0,2,2,6,10,6,3,1,6,2,1,1996,1,31,5,5,15,35,2,2,187,5,1,2,28,1,1,1,1,1,2,1,2,1,2,3,3,1,2,1,6,3,1,2,2,2,2,2,2,2,2,2,2,2,3,640,1996,0,-4.121695,1,0,0,3,0,0,1,1,417,TUR,1996,0.016217,8,0,2,2,3,24,2,1,2,1,2,1,0,0,0,0,0.016448,0,8,818,7674000,205062.8,13624,23720,62697,12.23107,Turkey,TUR,TR,3.40E+11,26.55342,-4.107552,15.85335,1,1,1,1996,16.48405,4.677816,0.3844675,1944,1,0,0,0,0,0,0,0,0.016448,0.131584,8,0
7,0,0,ICB2,904,350,1,26,AEGE,AN,SEA,IV,,,1996,1,26,640,1,640,2,9,1,1,6,1996,1,28,3,4,1,1,3,1,2,5,0,0,0,0,0,0,0,0,0,0,2,2,6,10,6,1,4,4,3,1,1996,1,31,5,3,35,35,2,2,187,5,1,2,28,1,1,-1,-1,1,2,3,2,1,2,3,3,1,2,1,6,3,1,2,2,2,2,2,2,2,2,2,2,2,3,350,1996,0,-5.524967,1,0,0,3,0,0,1,1,417,GRC,1996,0.003986,10,0,2,2,3,30,2,1,2,-1,2,1,0,0,0,0,0.004153,0,10,212,5700000,98570.6,848,2064,10475,11.49853,Greece,GRC,GR,1.80E+11,25.89343,-5.483924,15.55598,1,1,-1,1996,16.48405,4.677816,0.3844675,1912,1,0,0,1,0,0,1,0,0.004153,0.04153,-10,0
9,0,1,ICB2,905,666,4,9,OPRN,GRA,PES,OF W,RATH,,1996,4,9,996,1,996,1,9,1,1,8,1996,4,11,3,7,4,2,3,1,3,3,0,0,0,0,0,0,0,0,0,0,6,6,4,2,5,3,1,2,2,2,1996,4,27,19,17,15,15,1,9,187,5,1,2,23,1,1,.,,1,3,5,1,1,3,3,3,4,3,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,3,666,1996,0,-5.425015,1,0,0,1,1,0,1,0,418,ISR,1996,0.004405,9,0,2,2,1,9,2,1,2,,2,0,0,0,1,1,0.004352,0,9,185,1.12E+07,36827.39,265,2528,5689,10.514,Israel,ISR,IL,1.00E+11,25.36869,-5.43712,16.2316,1,1,,1996,16.48405,4.677816,0.3844675,1948,1,1,0,0,0,2,0,2,0.004352,0.039168,,1
9,1,0,ICB2,906,660,4,9,OPRN,GRA,PES,OF W,RATH,,1996,4,11,666,1,666,3,9,1,1,3,1996,4,13,3,7,2,2,3,3,3,1,0,0,0,0,0,0,0,0,0,0,6,7,2,2,6,1,4,2,3,2,1996,4,27,17,15,15,15,1,9,187,5,1,2,23,1,1,8,8,1,3,4,1,9,9,9,3,1,1,1,6,5,1,2,2,2,2,2,2,2,2,2,2,2,3,660,1996,0,-7.25448,1,0,0,5,1,0,,0,418,LEB,1996,0.000707,,0,2,2,,,2,1,2,8,2,1,1,0,0,0,0.000699,0,,55,494000,1302.81,0,901,3084,7.172279,Lebanon,LBN,LB,1.70E+10,23.55781,-7.26586,13.11029,1,,8,1996,16.48405,4.677816,0.3844675,1949,1,0,0,1,0,0,1,,,,,0
7,0,0,ICB2,907,645,8,31,DESE,RT S,TRIK,E,,,1996,8,31,2,1,2,4,9,9,1,8,1996,9,11,12,7,3,3,8,3,3,1,0,0,0,0,0,0,0,0,0,0,6,3,4,1,1,1,4,7,3,1,1996,9,14,15,4,15,15,1,4,187,5,2,2,32,2,1,-15,-15,1,6,4,2,2,2,1,3,1,2,2,1,3,1,2,2,2,2,2,2,2,2,2,1,2,3,645,1996,0,-5.017509,0,1,0,3,1,1,0,0,419,IRQ,1996,0.006621,-9,1,2,2,0,-27,1,1,2,-15,2,1,0,0,0,0,0.006123,0,-9,450,1277000,42895.89,0,15492,20607,10.66653,Iraq,IRQ,IQ,2.50E+10,23.94164,-5.095703,14.06002,1,0,-15,1996,16.48405,4.677816,0.3844675,1931,1,0,0,0,0,0,0,,0,-0.055107,135,0
8,0,1,ICB2,908,2,8,31,DESE,RT S,TRIK,E,,,1996,8,31,645,1,645,2,9,9,1,8,1996,9,3,4,7,4,2,9,8,3,3,0,0,0,0,0,0,0,0,0,0,6,3,4,1,1,1,1,7,2,1,1996,9,14,15,11,41,15,4,4,187,5,2,2,32,2,1,15,15,1,6,2,3,1,3,4,3,4,4,2,1,4,7,2,2,2,2,2,2,2,2,2,2,2,3,2,1996,1,-1.944114,0,1,0,4,1,0,1,0,419,USA,1996,0.143114,10,1,2,2,4,40,2,1,2,15,2,1,0,0,0,0,0.138339,1,10,1570,2.77E+08,4751977,95535,67433,265284,15.37407,United States,USA,US,9.70E+12,29.90376,-1.978048,19.44044,1,1,15,1996,16.48405,4.677816,0.3844675,1907,1,1,0,1,0,2,1,2,0.138339,1.38339,150,1
7,0,0,ICB2,909,732,9,18,N. K,OREA,SUB,MARI,NE,,1996,9,18,731,1,731,1,1,1,1,8,1996,10,1,13,7,3,2,3,1,1,5,0,0,0,0,0,0,0,0,0,0,2,2,6,1,1,5,1,2,1,1,1996,12,29,102,14,11,11,1,3,187,5,1,2,15,2,1,6,6,1,2,5,1,1,3,3,3,1,1,1,6,4,2,2,2,2,2,2,2,2,2,2,2,2,3,732,1996,0,-3.69522,1,0,0,4,1,0,0,0,420,ROK,1996,0.024842,6,0,2,2,0,24,2,1,2,6,2,1,0,0,0,0,0.026117,0,6,670,1.62E+07,606735.5,38903,32668,45545,13.31585,"Korea, Rep.",KOR,KR,5.90E+11,27.10861,-3.645169,16.59879,1,1,6,1996,16.48405,4.677816,0.3844675,1946,1,0,0,0,0,0,0,,0.026117,0.156702,36,0
5,0,0,ICB2,910,731,9,18,N. K,OREA,SUB,MARI,NE,,1996,9,18,732,1,732,1,1,1,1,2,1996,12,29,103,7,2,2,3,1,1,5,0,0,0,0,0,0,0,0,0,0,2,2,6,1,1,5,2,2,1,1,1996,12,29,1,8,11,11,2,3,187,5,1,2,15,2,1,-6,-6,1,2,5,1,2,3,1,3,1,2,1,6,4,2,2,2,2,2,2,2,2,2,2,2,2,3,731,1996,0,-4.408699,1,0,0,4,1,0,0,0,420,PRK,1996,0.012171,-9,0,2,2,0,-36,2,1,2,-6,2,1,0,0,0,0,0.011594,0,-9,1100,5559000,94845.63,600,7951,22466,11.46001,"Korea, Dem. Rep.",PRK,KP,,,-4.457268,15.53093,1,0,-6,1996,16.48405,4.677816,0.3844675,1947,1,0,0,0,0,0,0,,0,-0.104346,54,0
9,0,1,ICB2,911,490,10,8,ZAIR,E CI,VIL,WAR,,,1996,10,8,996,2,517,1,2,1,1,8,1996,10,29,21,7,3,3,7,1,1,5,0,0,0,0,0,0,0,0,0,0,6,7,2,1,1,1,4,9,3,1,1997,5,16,221,200,24,24,1,9,187,5,1,2,35,3,1,3,3,1,4,9,9,2,9,9,3,1,1,4,1,5,1,2,2,2,2,2,2,2,2,2,2,2,4,490,1996,0,-5.745855,0,0,0,5,1,1,0,0,421,DRC,1996,0.003196,0,0,2,2,0,0,2,1,2,3,2,1,1,0,0,0,0.003003,0,0,50,174000,20377.42,30,10416,46812,9.922183,"Congo, Dem. Rep.",COD,CD,1.20E+10,23.20779,-5.808144,12.06681,1,0,3,1996,16.48405,4.677816,0.3844675,1961,1,1,0,0,0,2,0,2,0,0,0,1
9,0,0,ICB2,912,517,10,8,ZAIR,E CI,VIL,WAR,,,1996,10,8,490,1,490,1,2,1,3,8,1996,11,2,26,8,4,3,7,1,1,5,0,0,0,0,0,0,0,0,0,0,6,7,2,1,1,1,1,8,2,1,1997,5,16,221,196,24,24,2,9,187,5,1,2,35,3,1,-3,-3,1,4,9,9,2,9,9,3,1,1,1,6,5,1,2,2,2,2,2,2,2,2,2,2,2,4,517,1996,0,-7.360312,1,0,0,5,1,1,0,0,421,RWA,1996,0.000636,-6,0,2,2,0,-30,2,1,2,-3,2,1,1,0,0,0,0.000623,0,-6,55,97000,1774.586,0,244,5397,7.481322,Rwanda,RWA,RW,1.20E+09,20.94579,-7.380964,11.48247,1,0,-3,1996,16.48405,4.677816,0.3844675,1962,1,0,0,0,0,0,0,,0,-0.003738,18,0
2,0,0,ICB2,913,2,11,13,UNSC,OM I,,,,,1997,11,13,645,1,645,2,3,1,1,6,1997,11,14,1,6,1,1,9,8,3,3,0,0,0,0,0,0,0,0,0,0,6,11,2,2,6,3,1,1,1,1,1998,2,23,102,101,41,15,4,5,187,5,2,2,32,1,1,15,15,1,6,2,3,1,3,4,3,4,4,1,6,2,1,2,2,2,2,2,2,2,2,2,2,2,3,2,1997,1,-1.922869,1,0,0,2,0,0,1,0,422,USA,1997,0.146187,10,1,2,2,2,20,2,1,2,15,2,0,0,0,0,1,0.13966,1,10,1530,2.76E+08,4922493,98485,68503,267901,15.40933,United States,USA,US,1.00E+13,29.94756,-1.968544,19.43708,1,1,15,1997,17.93772,5.314879,0.5117263,1907,1,0,0,1,0,0,1,,0.13966,1.3966,150,0
7,0,0,ICB2,914,645,11,13,UNSC,OM I,,,,,1997,11,14,2,1,2,4,3,1,1,3,1998,1,13,61,3,1,1,7,3,3,1,0,0,0,0,0,0,0,0,0,0,6,11,2,2,6,1,2,1,1,1,1998,2,23,101,42,15,15,1,5,187,5,2,2,32,1,1,-15,-15,1,6,4,2,2,3,1,3,1,2,2,1,5,1,9,2,2,9,9,3,3,2,2,2,2,3,645,1997,0,-5.088867,0,1,0,5,0,0,0,0,422,IRQ,1997,0.006165,-9,1,2,2,0,-45,2,1,2,-15,3,1,1,0,0,0,0.005741,0,-9,400,1250000,43328.64,0,15862,21177,10.67657,Iraq,IRQ,IQ,3.00E+10,24.13422,-5.160122,14.03865,1,0,-15,1997,17.93772,5.314879,0.5117263,1931,1,0,0,0,0,0,0,0,0,-0.051669,135,0
4,0,0,ICB2,915,640,1,24,CYPR,US/T,URKE,Y MI,SSIL,E,1998,1,24,352,1,352,2,1,1,2,7,1998,1,88,4,6,1,1,3,2,7,3,0,0,0,0,0,0,0,0,0,0,4,7,3,9,13,1,1,6,2,2,1998,12,29,335,339,15,35,2,3,187,5,1,2,28,1,1,9,9,1,3,1,2,1,2,3,3,1,2,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,4,640,1998,0,-4.071605,1,0,0,1,0,0,1,1,423,TUR,1998,0.01705,7,0,2,2,1,7,2,1,2,9,2,0,0,0,1,1,0.016803,0,7,788,8955000,219282.5,14144,25219,64479,12.29812,Turkey,TUR,TR,3.70E+11,26.64929,-4.086198,16.00772,1,1,9,1998,19.47443,6.007305,0.6643599,1944,1,0,0,0,0,0,0,,0.016803,0.117621,63,0
1,0,0,ICB2,916,352,1,24,CYRP,US/T,URKE,Y MI,SSIL,E,1998,1,28,640,1,640,2,1,1,2,2,1998,12,29,335,1,1,1,3,2,7,1,0,0,0,0,0,0,0,0,0,0,4,7,3,9,13,2,2,4,3,2,1998,12,29,339,1,35,35,1,2,187,5,1,2,28,1,1,-9,-9,1,3,6,1,1,2,3,3,1,1,1,6,1,1,2,2,2,2,2,2,2,2,2,2,2,4,352,1998,0,-8.13193,1,0,0,1,0,0,1,1,423,CYP,1998,0.000294,10,0,2,2,1,10,2,1,2,-9,2,0,0,0,1,1,0.000267,0,10,12,509000,1938.591,0,347,771,7.569716,Cyprus,CYP,CY,1.30E+10,23.30077,-8.228262,13.1402,1,1,-9,1998,19.47443,6.007305,0.6643599,,0,0,0,0,0,0,0,0,0.000267,0.00267,-90,0
9,0,1,ICB2,917,531,5,6,ERIT,REA/,ETHI,OPIA,I,,1998,5,6,530,1,530,1,1,1,1,8,1998,5,6,1,7,3,4,3,1,1,5,0,0,0,0,0,0,0,0,0,0,6,12,2,5,7,1,2,1,1,2,2000,12,12,950,950,22,22,1,2,187,5,1,1,0,4,1,-5,-5,1,2,7,1,2,1,1,3,1,1,1,6,5,1,2,2,2,2,2,2,2,2,2,2,2,3,531,1998,0,-6.921854,1,0,0,5,1,1,0,0,424,ERI,1998,0.000986,-6,0,2,2,0,-30,2,1,2,-5,2,1,1,1,0,0,0.000984,0,-6,100,297000,784.3895,0,449,3577,6.664906,Eritrea,ERI,ER,1.00E+09,20.72247,-6.923884,12.60149,0,0,-5,1998,19.47443,6.007305,0.6643599,1994,1,3,0,0,0,3,0,3,0,-0.005904,30,2
9,0,1,ICB2,918,530,5,6,ERIT,REA/,ETHI,OPIA,I,,1998,5,6,531,1,531,1,1,1,1,8,1998,5,6,1,7,3,4,3,1,1,5,0,0,0,0,0,0,0,0,0,0,6,12,2,5,7,1,1,1,1,2,2000,12,12,950,950,22,22,1,2,187,5,1,1,0,4,1,5,5,1,2,1,2,2,2,1,3,1,2,1,6,5,1,2,2,1,2,2,2,2,2,2,2,2,3,530,1998,0,-5.604571,1,0,0,5,1,1,0,0,424,ETH,1998,0.003681,1,0,2,2,0,5,2,1,2,5,2,1,1,1,0,0,0.003997,0,1,200,387000,51370.22,0,3235,59649,10.84681,,,,,,-5.522211,12.86618,0,0,5,1998,19.47443,6.007305,0.6643599,1929,1,3,0,0,0,3,0,3,0,0.003997,5,2
7,0,0,ICB2,919,750,6,11,IND/,PAK,NUCL,EAR,TEST,S,1998,5,11,995,1,770,2,1,1,2,2,1998,5,21,10,1,1,1,4,3,2,5,0,0,0,0,0,0,0,0,0,0,6,7,6,1,1,5,2,6,1,1,1998,6,11,30,20,13,13,1,2,187,5,1,2,12,1,1,2,2,1,2,5,3,1,2,1,3,3,2,1,6,4,2,2,2,2,2,2,2,2,2,2,2,2,2,750,1998,0,-2.69199,1,0,0,4,0,0,1,1,425,IND,1998,0.067746,9,0,2,2,4,36,2,1,2,2,2,1,0,0,0,0,0.066185,0,9,1300,1.36E+07,781434.7,23480,156410,982223,13.56889,India,IND,IN,5.30E+11,27.00216,-2.715302,16.42514,1,1,2,1998,19.47443,6.007305,0.6643599,1932,1,0,0,0,0,0,0,0,0.066185,0.595665,18,0
